_id,createdAt,direction,entry,exit,startIndex,startDate,stop,ticker,totalDays
ZBd4uaMNf7iiwrcCG,163.86,161.97,8,1402876800,156,up,1429665252801,LMT,161.97
vFEdmKDedQ6RzMiSG,66.64,64,35,1332201600,91,up,1429665299025,QQQ,64
i8NH3dryuzM3WKeqJ,43.41,40,4,1147305600,90,up,1429665353775,CTXS,40
8mndjarrjyMvMaZoa,37.20,40.10,11,1150416000,115,up,1429665380613,CTXS,33.77
cWJq8o7FbHMM5e3g6,47.37,49,5,1044921600,92,down,1429665423330,LM,49
J4qhYJofzJFbum44Y,96.88,96.67,5,1102291200,94,up,1429665476346,IBM,94.44
XFyhQpnAxbqqSXCAa,97.50,98.58,6,1103760000,107,up,1429665507453,IBM,96
p4JnzFodHgANF2h9e,94.01,92.19,7,1105660800,122,down,1429665544623,IBM,96.22
HKKmzatpR7sYQLsqL,68.40,69.15,2,1359590400,119,up,1429665592429,HON,68
2R9HvRbGoixYdGisB,70.00,68.96,7,1360800000,129,up,1429665615059,HON,68.96
EhT2dqPjzDKTMQyZk,65.00,64.60,4,994118400,93,down,1429665673372,MRK,66
txKA9JZnHaNedAYNc,66.45,64.93,2,995846400,106,down,1429665703436,MRK,68.22
CwqJunjyQifRyt2ez,69.48,69.99,4,997660800,121,up,1429665739706,MRK,66.97
uf5Nm9zscekcQmodg,53.80,56.00,4,1100044800,105,up,1429665791626,M,52.38
GhddBYkGgjDJm3usw,54.70,55.74,1,1102291200,122,up,1429665843431,M,53.97
aMDsQduP6h7aPWQMf,178.36,180.08,6,1409097600,90,up,1429665870652,GS,175.44
cowsQzpBNo8hQ9ijY,35.05,35.02,1,1049241600,90,down,1429665974816,BIIB,35.02
q9F3d8zGtJEmn2rcT,21.94,22.62,4,1007424000,90,down,1429666002610,GT,23.66
8EvAeZiHJ9mHrNm7S,40.84999,41.03,4,1062979200,90,up,1429666049492,CINF,39.94
7fAuBWCcJ56yyrddL,41.34,40.22,3,1064361600,102,up,1429666084268,CINF,40.22
xsnSKuAjm3aSAtgW5,52.49,51.88,2,1159488000,90,up,1429666128068,YUM,51.88
eqeRvjbfWT2tLCfzb,54.00,59.08,3,1160438400,97,up,1429666142174,YUM,53
qqucGdiytBRNYuAWq,58.07,60.23,3,1161216000,104,up,1429666169315,YUM,57.22
bFpTozjWfZA7YnEYA,49.22,48.33,4,1078444800,90,up,1429666195484,PSA,48.33
WEpnzgxu9Wn833EvY,48.90,47.85,4,1079654400,100,up,1429666211658,PSA,47.33
6HEg96ZP2sZu6MwZM,49.55,48.11,2,1080864000,110,up,1429666228222,PSA,48.11
t5sTSYixsZKH9Comv,65.18,64,3,1385942400,95,up,1429666259360,MUR,64
Z8nL3bFT6p83A77eD,64.19,63,2,1386720000,102,up,1429666275304,MUR,63
SqwKdhxqG7KwqY3WE,39.48,41.13,9,1210032000,90,up,1429666295977,NBR,36
fvx3T2MSFou3X4T5x,38.75,36.75,9,956188800,130,down,1429666362204,GPS,44
Cs3SA22GDePg8rYYx,41.43,39.09,11,1114041600,90,down,1429666421704,KLAC,43
9kM78eCFfbSz7e8Ed,39.04,40.05,1,1115683200,103,down,1429666472253,KLAC,40.05
c2fh9s9v4PEm3FBof,68.25,67.5,1,1391472000,141,up,1429666536226,DTE,67.5
hRQvnuR7LQ5HYPMsg,67.69,69.57,5,1391731200,144,up,1429666544710,DTE,66.5
EXNyAPEdc3G64S48P,71.41,70.5,4,1393804800,159,up,1429666574348,DTE,70.5
AyRaSkg2EFsuQawEX,71.43,71.52,6,1394755200,168,up,1429666590195,DTE,69.5
AD9eZPL2JkjjbKghX,31.57,32.37,4,1218758400,119,up,1429666696328,MMC,29.77
EJF7kPRyvByY9KqjR,31.87,34,9,1011225600,101,down,1429666738406,BBBY,34
QCAjt7CtkZd8mvSrD,35.41,33.88,2,1013731200,121,up,1429666776651,BBBY,33.88
msjYYRnMN629xqcAZ,33.36,32.17,3,1016409600,141,up,1429666803280,BBBY,31.44
p8YxokLYLJBtwHkcY,208.10001,200,2,1396483200,90,up,1429666847250,ACT,200
nb65XopHmdQiY7jqu,204.02,198.07001,2,1398297600,104,up,1429666870252,ACT,197
w4xh8wZPBt3jEHgmc,61.89,57,8,1009756800,127,up,1429666924136,EA,57
ym6vHopxtCdeBvszD,31.39,31.55,1,1371513600,98,down,1429666978494,STI,31.55
EAnQwbXA56kzzYCFy,30.95,31.56,5,1371686400,100,down,1429666987546,STI,31.56
oN3zzScfuvfZJrNdD,74.80,72.05,2,1226275200,90,down,1429667040923,GLD,77
vL7yj4aDtpgeQmwAa,72.38,76,4,1226966400,96,down,1429667062843,GLD,76
K8JkwyEKNXsaCW8F5,74.41,73.79,2,1385942400,94,up,1429667087147,MCO,73
2SK5PvpZzDfDTrtBK,79.70,80.57,7,1121904000,90,up,1429667113188,HIG,77
n83CrGgoDwGiciezr,78.10,77.46,4,1123632000,104,up,1429667142835,HIG,75
ccufmrSP2GmdumimT,21.00,21.11,1,1038355200,90,down,1429667171789,CCE,21.11
i2ZFLX9E4sz9pPyBT,21.50,22,2,1038787200,92,down,1429667179654,CCE,22
ZmDPKnKDF63tkMYa4,21.51,22.22,20,1038960000,94,down,1429667185856,CCE,22.22

Total Wins  Total Losses  Avg Win Avg Loss  Ending Capital (using R = 1%) Expectancy  avg. length: 6.53
37          63            1.26    -0.87     9436                          -0.09
