_id,createdAt,direction,entry,exit,startIndex,startDate,stop,ticker,totalDays
hzGHFDBLBLKGdLJG2,1431197399829,up,41.44001,39.8,158,1277337600,39,AME,6
djS6p7Xm4rrx3s5Dv,1431197446765,up,16.33999,15,130,1098316800,15,RRC,6
KY5ZKEywZ9S3fxeiL,1431197458387,up,16.83,19.97,145,1100131200,16,RRC,14
7qKNnf3g7oC3kP6oS,1431197548236,up,19.55,20.95,186,1105401600,17.97,RRC,7
W4D5hvPsPJNS242xr,1431197615902,up,21.66,21.95,197,1106784000,19.95,RRC,6
5rZhrhn4KuKm5DneE,1431197674086,up,34.90,38.96,130,1057190400,33.33,BBT,88
HRw5f55NpAEnbd2hL,1431197839921,up,37.96,37.96,244,1071446400,36.96,BBT,15
ivzfmKpHeaQGLNnuS,1431197919506,down,54.04,57,130,1285113600,57,ROST,19
m7RZhpPkoCyuTgwXA,1431197973197,down,11.02,11,130,1340841600,12.04,AMAT,22
TQ7u9tkKuH5yh6Cuh,1431198010185,up,11.98,11,165,1345161600,11,AMAT,28
gwrJ6n8TpQdB2gAmn,1431198061508,down,47.55,51,130,1007078400,51,LM,24
bdi8PSmC9iXANHw5j,1431198092619,up,31.24,30,130,1110240000,30,HRL,29
JfZXjAv872ipKdegs,1431198136818,up,24.95,27.49,130,1182902400,23,JNPR,13
XXfJwkqu3esiMEw5A,1431198266993,down,56.13,59,166,1327881600,59,ACN,18
WLRqJyodZMrMRTwty,1431198303558,down,38.24,35.68,137,1411430400,40.2,BBT,21
aEnHbhw4BdSiDtCTc,1431198391062,down,37.87,38,168,1415145600,39,BBT,13
RKKoJHuF2QZaZ3MHQ,1431198433218,down,35.31,38,217,1421366400,38,BBT,15
mM8MrXbqhJyrB82HS,1431200927771,down,44.13,41,144,1204848000,49,AMGN,11
TgWNnroGR3ZvXMAP3,1431200982687,down,41.25,42.34,165,1207612800,45,AMGN,30
qShjiGWTD4wMQL7K2,1431201042568,down,23.27999,23,134,1323302400,26,LUK,11
H9h6SkYqZ6GJ8aobQ,1431201093038,down,27.03,25.05,198,1331596800,30,LUK,32
Tc5ea8A5yKmXymKNW,1431201208298,up,38.32,37,130,1311724800,37,LLY,6
u8oPd4YqHzhgsG2BS,1431201221766,down,34.66,37.3,147,1313712000,37.3,LLY,8
Suzckfe96zFTr63cP,1431201266477,up,44.33,48.45,130,1248825600,42,TAP,36
qXLoy2sv3p6eFZEjz,1431201423708,up,73.75,70,135,1389916800,70,STT,5
qFSRvtnsRiPdqE6Du,1431201460559,up,45.90,46,146,1208995200,43,AON,21
sCRNGjzScB9Javs3Q,1431201580286,up,61.17,62.8,133,1063670400,58,STI,29
2F9ShnLNEcJekwGQg,1431201654028,down,71.33,65.7,130,1198800000,75,PPG,19
qG6xmNyf2fPE4GwCs,1431267106597,down,29.39,28.51,139,1350000000,31,SE,16
gZAPtE4PjJLptHyLN,1431270717276,up,29.52,29,226,1361404800,29,SE,3
hGQW34Yvx4stDpHBZ,1431270778707,up,6.65,5.7,209,1019779200,5.7,WDC,7
DE4vJgivQjZ48LZTw,1431270808224,down,50.45,53,130,1188432000,53,CB,14
4broEQu8rNN98Wyin,1431270908824,down,33.20,40,135,1224806400,40,PCG,70
oQbtRLkdR58W4Cq4F,1431271010362,up,45.92,50.89,130,1069804800,42,CMI,43
mLrLWYeRnFcn8C7Lr,1431271125056,up,54.74,62.97,210,1080086400,50,CMI,15
Ste6LKyPhZ975Tmn9,1431271281970,up,20.00,20.01,130,1044921600,17,HAL,34
6ZGXBmjqKfTQnhr8L,1431271386322,up,42.65,43.93,131,1335139200,41,EIX,19
qCH8GSer87sYWr3mS,1431271582613,up,84.33,91.94,176,1344470400,74,PVH,23
2NLjrsMPPujTQzwYv,1431271700536,up,15.50,14.77,130,1056931200,14.5,SWN,12
p27rZ7ZrD3BFXreDu,1431283843868,up,60.34,64.25,130,1140652800,57.75,SRCL,14
p3f9aKzCLenAJotEp,1431283971108,down,64.17,68,193,1148428800,68,SRCL,7
Jk8SkcCuGPTLybuqC,1431284015155,up,49.27,50.94,136,1135296000,47,FE,13
dFWmFJ2AHiuSHGtcc,1431284101950,up,50.46,48,159,1138579200,48,FE,8
rTqgeEKgdbp9rpNX3,1431284165574,up,22.86,23,130,1309305600,21,TXT,4
dNWj8vi7fD2X9qofk,1431284227708,down,32.64,33,134,1020124800,36,ORLY,14
ThNmYh3NfNdDvHoEa,1431284327537,up,51.45,54.96,160,1079481600,49,APC,24
ZiE2TLGpTHTsmWbr7,1431301774648,up,31.51,32.17,130,1127779200,30.5,HRL,7
C5qCoZkBSc2wTBaL4,1431301854157,up,80.63,78,130,1320796800,78,MCK,9
aCmheBdCqbT28ypPw,1431302022837,up,52.89,56.98,186,1382918400,50,JPM,25
YdAgu3Aro8wynv5WX,1431302171253,down,53.53,56,157,1114646400,57,FAST,16
esLhHJ2NrnbwGtJ9C,1431302349427,up,40.00,39,170,965865600,39,VNO,10
MeqtynvxdGcpCkdoG,1431302388139,up,46.64,48.68,155,1284076800,44,HCN,23
vLjphdqQw5Ex5Q2Nc,1431302544286,up,53.84,57.88,173,1093219200,50,BTU,25
4cFBnfPCfy4PNqbrQ,1431348028751,up,60.53,62.98,157,1064880000,59.5,STI,14
PuLgNrHESG8DEStit,1431350701784,up,5.74,5.8,162,1217548800,5.4,THC,3

Total Wins  Total Losses  Avg Win Avg Loss  Ending Capital (using R = 1%) Expectancy  avg. length: 19.12
41          36            0.92    -0.82     10804                         0.11        all-in result: 12830
