_id,createdAt,direction,entry,exit,startIndex,startDate,stop,ticker,totalDays
aKiCKHaDc2EuJx9qB,1430662664034,up,39.75,40,176,1061510400,37,PPL,13
D7oYNvNEKX9Ryni2W,1430677312560,up,38.05,38.39,186,1292976000,36.94,AIZ,12
4b5msMvYdzut5nbt8,1430677424645,up,43.84,37.11,130,1154304000,41,HSP,8
oa5HkKN93YNPZaQxq,1430677463886,down,64.26,66,130,1345161600,67.35,FDO,29
zJ88S9E9EdT6MD8n5,1430677532964,down,24.01,17.98,143,1235001600,35,STT,12
mFcgdf2xH2RYSsnwg,1430677714879,up,42.76,41.75,148,1107216000,39,CNX,11
S73ph8JRgTqyps2oQ,1430677755574,down,30.14,25,130,1226275200,35,NE,11
8BatQWSDxAqfyjJD7,1430677818760,down,19.75,19.52,132,1023148800,20.5,HBAN,15
JxM5XCPbw4HqR8a52,1430677879386,up,19.52,19.88,180,1029110400,18,HBAN,18
bwsGFgXuAW8LDAYHt,1430677966333,up,50.57,50,154,1076544000,46,LUK,7
Ah5LJ3mpMNW2orXWp,1430678026217,up,32.92,31.25,194,1338422400,31,FIS,3
ExcSTFhxD869pG5Sw,1430678051340,up,32.95,33,211,1340582400,31,FIS,17
ewuPL7ruLPdESJ6ZS,1430678132951,down,28.12,26.03,153,1117065600,30,XLNX,28
myRjXBqmKf72SZPjZ,1430678217274,down,27.97,27.82,187,1121385600,29.33,XLNX,16
JNj2NxS4REoxRicvY,1430678313694,down,24.26,23.47,146,1000684800,30,INTC,2
qrZkT6MmtFwKQ7MTP,1430678344387,down,24.12,28.08,171,1003708800,28.08,INTC,12
bbY3eYEE9BDKYpjWg,1430678372138,up,45.77,44,130,1056326400,44,BLK,25
WZsGW7hXBxP7scCxp,1430678451552,up,67.78,67,145,1158537600,67,XL,3
9JSi6k9t35Sf2J3WZ,1430678459627,up,67.40,68.4,149,1158883200,66,XL,7
7sz7wgkrzQRme7yCS,1430678515719,down,59.02,60.88,154,1009411200,63,MRK,42
eHrZoMLtwvdNB98vd,1430678570948,up,30.97,28,130,1334620800,28,BBT,34
gksJF8kb4dL2DZrpE,1430678637526,down,533.65002,570,130,1328832000,570,PCLN,2
DmWT9NPnGmTYgPwbq,1430678650824,up,585.52002,627.02002,136,1329782400,520,PCLN,7
TchFGryXTuH6kkrtF,1430678702087,down,14.22,13.86,138,1139443200,15,CMS,22
fydT87A7Hv9Mvhzug,1430678788171,up,36.73,37.58,130,1178236800,34,CVS,13
92tYb4y7g3ieBBY8D,1430678884043,up,19.75,19.25,140,1107820800,18.5,AN,26
tZyWZYLSDJebtrMKW,1430678964337,down,83.42,83,206,1381363200,86,DE,26
aSAAui5wWBxc9PtRn,1430679090204,up,29.05001,27,191,1137542400,27,OKE,13
M4g85umkG7nqcPEZ3,1430679152911,down,12.00,12,166,1035763200,13,SWN,6
gnmu8BKMsnFxyT4mk,1430679201098,up,47.33,48.68,144,1073347200,45.94,AVB,17
hjfSNAvcgcgydyjLF,1430679287325,up,17.93751,19.98,147,966902400,16,DHI,15
uSiv6PSMhGXrvv6Eu,1430679420529,up,62.35,57,130,1126483200,57,LEN,7
ZTF7H7qYs3R9pAwF3,1430679464330,up,59.13,61.44,196,1134518400,55,LEN,5
jEBHAbcjq98BpKP6p,1430679548537,up,46.20,47.58,161,1335916800,44.94,SCG,30
eQZCditSR4nBuqpAA,1430679730214,down,59.64,64.04,151,1162166400,64.4,NOV,21
pdWfTAnTJtGZSFkiL,1430679797832,up,40.44,38,166,1312156800,38,SBUX,3
gNMHH6dEZcpmFo235,1430679851380,up,7.48,7.82,149,1256256000,7.08,FTR,25
ggefN4JWEFqNpnz6E,1430679993333,up,64.26,67.78,144,1365033600,62,SNI,8
LG2SCwrHfHsfr3var,1430680138459,up,20.52,20.98,130,1020729600,19,SPLS,17
JLykGMts4HueSYBkm,1430680283469,down,14.38,14.75,155,1159833600,15.5,GT,15
F8iXqDzNw55846qbj,69.34,68,14,1357257600,171,up,1431184955315,PETM,66
FRKG9EXkjWw6g8kjK,56.00,48,16,942710400,130,up,1431184987075,XL,48
d5daoq2q7fXXWJrQp,45.25,42,16,949968000,187,down,1431185024910,XL,49
bvkCiptjCDgePBcN2,41.75,45,7,952387200,206,down,1431185065544,XL,45
4g5Csr9AZZoF4iz9Q,43.38,43.7,18,1141344000,143,up,1431185107756,BLL,41
uxQPyxNQmk4WnzMcc,43.33,42,3,1144281600,167,up,1431185149055,BLL,42
R6hFLKbP6tRZXk4aT,43.25,41,4,1145836800,178,up,1431185161390,BLL,41
PB8JLhZc29teHd8tE,22.65,25,23,1228176000,152,down,1431185192612,PNR,26
wFY8EdgJZ64xBEcWy,19.01,22,6,1237248000,223,down,1431185233492,PNR,22
Mb3mFRHcwnDEDm4BM,502.00,440,19,1218499200,130,up,1431185256220,GOOGL,440
wwixxTDK9RHqhJZSG,24.875,24,18,935107200,130,down,1431185277299,OI,27
DHPheFTp8xeCycLnJ,17.91,18.2,24,1290124800,151,up,1431185314119,WU,17
nwNdjKLS4v9hm8bAc,40.92,38,11,1056499200,130,up,1431185353096,NBR,38
uf6xTSEZbfmfMp8ag,62.32,60.71,18,1389139200,130,up,1431185386030,OKE,58
jcM3uCvg9wQGKwzzR,69.41,66,4,1316995200,150,up,1431185455276,ORLY,66
GvEdHNH6cyrjDs7Jo,66.34,64,2,1317600000,155,up,1431185464133,ORLY,64
AFa3XCe583tToAcm8,33.69,34,12,1152057600,130,down,1431185506876,EQT,35
xSyycyW2XSL46JbAh,72.99,67,27,1301011200,149,up,1431185574284,NFX,67
L9osY32okvQtLk3z2,33.22,30,8,1241049600,152,up,1431185652560,FDO,30
Rc38mMzSDdkLyap3F,30.97,31.18,29,1243468800,171,up,1431185669952,FDO,26
uKRMJRdQ8cFNAejfC,128.08,123.21,10,1281052800,130,up,1431185708658,FSLR,120
rgK8Czpdeo8q984z4,30.75,33.98,21,953251200,139,up,1431185759537,BXP,29.5
sMWGEE37tKBYbcwzB,52.38,49,5,1272585600,169,up,1431185860176,ITW,49
W6hspukGqoMA4XL6h,49.52,51.93,5,1372204800,146,up,1431185915355,DLPH,44
2ZHMF58wNJZk5SvpC,183.06,195,11,1302566400,153,down,1431185951535,AMZN,195
ksFKfg8uZEcAwKBXa,81.36,75,19,1243468800,141,up,1431185999603,PCP,75
giAyrcL4MxDFLJEo8,69.95,90.97,39,1247011200,169,up,1431186026011,PCP,60
DKXQAhRuqPyq8JCPQ,25.4375,24,2,953683200,157,up,1431186153672,AZO,24
x6foarNobK4CN9r7Q,26.0625,23,6,956102400,177,up,1431186175890,AZO,23
K7WfQLsXBZcdGxdCy,14.29,13.5,4,1124409600,164,up,1431186219586,RHT,13.5
erfMgfbqmaZqeh2D9,14.00,16,16,1125446400,172,up,1431186230266,RHT,13
pEsuhqZwzYSzdqBuP,44.09,43,22,1046217600,130,up,1431186363754,PNC,41
aqzr42wmtDTToJ55o,41.34999,43.23999,16,1162944000,134,up,1431186421296,OKE,40
fQMz7KcZH7yrysdnW,43.42,42.1,12,1166400000,161,up,1431186456103,OKE,42.1
e3camLhxHqrRvStgR,74.30,72,25,1040083200,130,down,1431192017216,GS,81
m5EwdnFFwWrSXpDyj,67.74,64.66,15,1045785600,174,down,1431192096981,GS,73
mkh58S3wKhPWQRgBn,58.50,58,19,1175558400,130,up,1431192179897,WAT,54
JMyef5nvx3kWLYC8T,44.95,42,4,1017273600,143,up,1431192253768,PNR,42
u99kWeMeswjY3snxi,43.33,38,14,1030579200,250,up,1431192298425,PNR,38
ikm5ou5mLfGiaiJwm,170.77,41.17,20,1363824000,196,up,1431192358799,CRM,160
a8JjCL3KS8NjHsKCs,32.75,36,9,1004572800,130,down,1431192391222,AA,36
GX32u6SfsaNhqtyz9,34.31,38,9,1009152000,166,down,1431192414919,AA,38
54PDkaRgG9L5Tzh38,37.29,37.74,55,1010534400,176,down,1431192425971,AA,40

Total Wins  Total Losses  Avg Win Avg Loss  Ending Capital (using R = 1%) Expectancy avg. length: 14.45
53          61            0.77    -1.05     7803                          -0.21      all-in end: 603
