_id,createdAt,direction,entry,exit,startIndex,startDate,stop,ticker,totalDays
LiyJSFnuJdSNQ9ytn,42.20,43.33,8,1131494400,90,down,1429580767904,SHW,43.33
LzStDJX3HYF4xFfwn,43.93,44.21,6,1133827200,108,down,1429580795141,SHW,44.55
gSuZ6JzCnj7YkNYfZ,43.95,44.57,4,1134950400,117,down,1429580813629,SHW,44.57
aQvZzaj3hQpcg4qsL,34.17,34.71,7,1367971200,91,up,1429580850087,LNC,32
JZuC2mhCbiHdsPAkX,28.25,28.25,1,1326240000,90,up,1429580886244,CMA,3227.5
P4g2hqxLR5yGBeWjs,28.81,28.79,9,1326326400,91,up,1429580898735,CMA,27.5
h8y49SZhtycGMrqYc,28.00,30.08,2,1328140800,105,up,1429580959832,CMA,27.44
t7K5ZyBikYcJs6oAH,90.51,92.22,8,1397088000,90,down,1429580987121,KORS,92.22
5QTfmNo9gXhr6oFr8,35.63,35.63,8,1395100800,96,up,1429581022342,ALTR,34.94
muGEMGW9wwba8oW2w,33.96,34.62,2,1397692800,118,up,1429581058607,ALTR,33.22
FjjAEHDDr5B4vmcGs,59.25,60.45,9,992822400,90,up,1429581100752,EXPD,55.77
EMr9K7YfT6yRcBpve,56.56,54.22,6,1400025600,90,up,1429581136048,VLO,54.22
ycuARP55zSEXBHPft,54.70,53.77,1,1401148800,98,up,1429581160919,VLO,53.77
XHKEyErWbCW9RieS7,82.63,81.97,1,1380758400,90,up,1429581202566,HON,81.97
nqhFQniExJjuv9BMC,81.45,81.90,3,1381104000,92,up,1429581212746,HON,80.97
JfRuGPpiyuu3SfLx8,46.23,45.56,19,1117670400,90,up,1429581292359,NTRS,44.5
Rd2zo59rA4YFRFZdd,36.25,37.43752,1,956016000,90,up,1429581340287,SBUX,31.88
Xp925mKWCzmMhWqPg,37.00,36.48,4,956534400,93,up,1429581369000,SBUX,34.5
cgYED3eHzfFz9uHQq,49.60,45.97,2,984096000,90,up,1429581420323,JPM,45.97
9p9dNWiAsWGmZEksG,45.00,44,1,984528000,93,up,1429581431761,JPM,44
8mSXmgcgSRB2BaRfy,61.31,71.54,41,1291161600,126,up,1429581504272,MON,57.49
qpzSeuL39YvFQsFXW,50.9402,51.49021,3,1094688000,90,up,1429581621038,AXP,50.11
FyjJp3S5BYxsAXPvP,51.20021,51.2102,5,1095638400,97,up,1429581646540,AXP,50.74
YgfFmr62x8mQbEYaH,375.85999,383.01001,13,1358294400,94,up,1429581685969,GHC,365
QyNzSL6jtJRD68NK7,24.875,19.625,66,933897600,90,down,1429581731751,ADSK,27.88
wiFd8wzjgcJRtZzaH,21.625,22.25,2,942796800,162,down,1429581830572,ADSK,22.25
toB8vkPyovHhvGmSx,43.20,47.19,41,1162339200,90,up,1429581858316,PCG,42.33
i853YCSBMfETN7HrR,82.19,84.65,4,1384387200,96,up,1429582006055,CI,78.74
ZXcuREXKAZP5imgiH,87.51,84.89,3,1386547200,112,up,1429582028682,CI,84.89
yfeScraz9nS6Rya7Y,84.64,86.61,7,1387411200,120,up,1429582047090,CI,83.16
K5SR2iLvS9TCBxchA,48.88,48.55,1,1216252800,119,down,1429582108617,CB,48.55
yYxx9k88q6q5kFA6Y,47.79,47.61,4,1216598400,121,down,1429582124827,CB,49.25
Bh8AWxEufYnWMjm6S,47.58,49.55,2,1218153600,135,down,1429582148042,CB,49.55
gKmRaj5HFfsPd4HEK,46.90,48.32,3,1219708800,147,down,1429582181717,CB,48.55
jiTzjgyJ3MWZrEKut,13.33,14.15,5,1230249600,90,down,1429582200820,PKI,14.15
Zurbkyx7EHJ3eYB2C,13.53,14.06,1,1233878400,118,down,1429582232810,PKI,14.06
rPCZNTkcH9zEkyBoW,14.00,14.56,3,1234310400,121,down,1429582255417,PKI,14.56
itiqa87ythFdaueoo,50.625,47.50,14,951868800,90,down,1429582274800,MHFI,54
ZSxtmBatQ5qmxXWFd,45.00,46.5,2,954288000,110,down,1429582302518,MHFI,46.5
AksYhucwR4WAoh4kh,44.875,47.75,3,954720000,113,down,1429582314380,MHFI,47.75
itSLNsnajaxMxWYaR,45.125,48.11,6,955411200,119,down,1429582329226,MHFI,48.11
hCfHsj5BFPbbcbtp9,32.99,33.05,30,1403136000,90,up,1429582350052,QEP,31.97
jsmayjcJNsgADWtd9,41.73,44.09,3,1317859200,90,down,1429582437155,DHR,44.09
3AyqpQ5B7MGQK2nKJ,43.83,46.09,4,1318896000,98,down,1429582450167,DHR,46.09
h4QTeZWkNkHWadk3k,49.20,45.97,29,1320278400,110,down,1429582477793,DHR,50.55
iwKKFfrQuS8ajsKGW,48.39,51.90,13,1325635200,151,up,1429582522969,DHR,46.66
3kCZuE2tx7EwBmpFD,52.55,52.83,8,1329436800,182,up,1429582572994,DHR,50.75
fm8osCuB2waDy3LYf,25.32,28.66,8,1322006400,90,down,1429582612307,PLD,28.66
FP24xT2iZQiMv9zX7,27.72,27.24,3,1323734400,103,down,1429582635441,PLD,29
7P2CZ7vLiE93ugnm6,29.05,32.18,18,1325030400,113,up,1429582657959,PLD,27.29

Total Wins  Total Losses  Avg Win Avg Loss  Ending Capital (using R = 1%) avg. length: 7.43
39          61            1.28    -0.87     10074
