_id,createdAt,direction,entry,exit,startIndex,startDate,stop,ticker,totalDays
RFPb4Qp6rCnebZXtA,41.37,38.28,1,1241654400,91,up,1429835625092,TROW,38.28
aD72PYRBXXSH88QB6,39.53,37.97,1,1242000000,93,up,1429835634492,TROW,37.97
7yZM9J2rrzyNbi22R,37.78,37.66,4,1242604800,98,up,1429835646951,TROW,35.97
zpPiYzoWgBrCyuQN8,41.27,42.65,3,1243814400,107,up,1429835673692,TROW,38.97
jP34pExr6THW6Zbo3,42.12,40,1,1245628800,122,up,1429835699501,TROW,40
MPhFAYLd9pYXk96ru,40.96,43.69,6,1247616000,138,up,1429835723195,TROW,39
RP4gmQGsxp4fFLhgo,46.90,45.89,3,1251072000,166,up,1429835771387,TROW,45
NnMM3HeexSAjkfo8i,45.71,46.52,1,1253232000,184,up,1429835808570,TROW,45.11
t2WQBQHSJSbTdXB2E,14.67,15.08,1,1357084800,91,up,1429835854312,SCHW,14.05
MqPvkgWY2JF77okGG,15.29,15.27,2,1357862400,98,up,1429835872797,SCHW,14.95
dfps3Rk6TqaKpuX7w,15.25,16.10,6,1358467200,103,up,1429835889681,SCHW,14.9
PqLtGJJ6wYkfQ27LR,36.125,34,5,972950400,91,up,1429835954985,RAI,34
WAbBD4LLBdchg7AdJ,35.50,33.96,2,973641600,97,up,1429835969052,RAI,33.96
ntCRmT25z8RNRTQek,35.125,33.96,1,974851200,107,up,1429835983232,RAI,33.96
NYbXfwF9brRo5s5iP,46.93752,51.00,5,977788800,129,up,1429836006554,RAI,45
gGoCBQZ7MhTad6yek,55.22,55.10,2,986256000,196,down,1429836064698,RAI,57.77
7Zpnnorbagv8R3y36,33.78,33.83,4,1139184000,94,down,1429836107640,PDCO,34.66
Si6xkjGQA4mQeu2uN,34.86,34.78,1,1140652800,106,up,1429836135519,PDCO,34.78
uchv9DxTrBABuBBS5,35.59,34.79,9,1142467200,121,up,1429836189398,PDCO,34.79
cW7vYyDGnmALC6S88,32.39,33.11,3,1147305600,160,down,1429836222964,PDCO,33.11
RZcZEFQMcZ5NKvGmi,51.36,52.25,4,1401321600,92,down,1429836261812,MET,52.25
z6Y6KGWQZLWYt7qEg,54.79,54.11,4,1402444800,101,up,1429836281243,MET,54.11
DC69KjmBpfQPCPMx3,56.15,55,6,1404259200,116,up,1429836302738,MET,55
pvESzWciruyAoPXef,56.47,55.02,4,1405296000,123,up,1429836321476,MET,54.75
XQX3HcYwfaTSrGWGX,31.77999,32.25,1,1227571200,90,down,1429836346125,AME,32.25
RAS8Lvy3EwfDsbGKr,31.23,30.56,6,1228262400,95,down,1429836361390,AME,34.03
ZsdpogyySp9v9pm92,29.75,29.06001,4,1229904000,108,down,1429836387529,AME,31.5
s5MBndpSR7dJNvGCh,32.22,32.75001,2,1232409600,126,up,1429836418434,AME,31
3fXQYfqv69wx4QN2R,38.60,38,2,1052870400,93,up,1429836440804,LUK,38
yyyrxgNTBntbeQkju,38.09999,38.14001,3,1054080000,102,up,1429836454328,LUK,36.96
zSYjEx2TyyhP7xJR8,38.32,37.96,2,1055116800,110,up,1429836469297,LUK,37.96
RqSJi8ZgzudTWSMSh,21.73,19.90,7,1019174400,91,down,1429836505979,CMS,22.04
BEgqYpctPbADwrksW,20.26,17.03,7,1020643200,102,down,1429836597571,CMS,20.77
GvauGrbF7MNiz8aW4,17.60,13.01,7,1023148800,122,down,1429836656850,CMS,18.57
QhMxm8zd2hoLy7DMG,20.37,21.46,5,980985600,90,down,1429836778646,SRE,21.46
jJQh7nkN5nGtz9HT2,23.25,23.09,3,984009600,114,up,1429836831846,SRE,22.5
JBH2vLBrtCYbCJtT9,22.75,22.33,1,984700800,120,up,1429836850460,SRE,22.33
nmz3Lfbruvm8kJE5M,22.45,21.97,3,985046400,122,up,1429836858792,SRE,21.97
Em6wogfehebDZJfFp,23.70,23.39,1,1127088000,93,down,1429836885707,HBAN,23.83
PrKfQvekJ2wzMu2mc,21.60,22,2,1129593600,114,down,1429836914596,HBAN,22
jAiFkcipk8Tt9Xqog,22.21,22.33,1,1130112000,118,down,1429836932521,HBAN,22.33
pEopYgH2FdAZuDeSk,24.04,24.08,3,1132099200,135,up,1429836956277,HBAN,23.66
KmW8gEajZR4kpSsB2,24.11,23.96,5,1132704000,140,up,1429836972136,HBAN,23.55
EoCyBSNPrXLrbMgQg,23.89,24.22,1,1136246400,166,down,1429837002933,HBAN,24.22
3277uNhtsaXLfvbzA,22.83,23.23,3,1139875200,195,down,1429837023857,HBAN,23.5
grF6i4b9sTkGv7kLq,41.78,41.60,3,1202774400,95,down,1429837050250,AON,42.5
urCTLYWsLcFLJAn6F,39.72,39.94,6,1204848000,112,down,1429837081663,AON,42.5
nJm3GH2RR5SJybjit,41.88,42.20,2,1379462400,90,down,1429837107664,CPB,43.02
PH5qD439ddXdvgK9c,40.73,40.00,7,1380499200,98,down,1429837122475,CPB,42.02
AtLjH7odwdwj4ZKGZ,41.93,39.20,7,1384128000,128,down,1429837161344,CPB,43.02
ppk9odYpt4akohZM4,22.77,22.5,1,1250467200,97,up,1429837208176,CHK,22.5
7y6FEZ5ZMoEzDXwkz,23.40001,23.35,3,1250812800,101,up,1429837227968,CHK,21.77
5ePJ2PbPCXK6J2Xih,23.18,22,4,1251676800,107,up,1429837246390,CHK,22
69zqgzEJvvNnTnx22,23.75,21.26,17,1032393600,90,down,1429837287604,HOT,26.33
vuWacGJe9Z8M3MaDg,23.75,24.24,4,1039996800,151,down,1429837379717,HOT,25.2
76in5cRmCLYtQmo2J,23.95,23.41,10,1041897600,165,down,1429837405109,HOT,25.17
N4EEtshddjTdny2Xi,22.70,21.99,18,1043971200,182,down,1429837430234,HOT,24.88

Total Wins  Total Losses  Avg Win Avg Loss  Ending Capital (using R = 1%) Expectancy  avg. length: 4.42
45          55            1.45    -0.81     12136                         0.21
